FullDate,Season,PlayDay,DateKey
2002-02-24,2001,24,2855
2002-03-02,2001,25,2856
2002-03-03,2001,25,2857
2002-03-08,2001,26,2858
2002-03-09,2001,26,2859
2002-03-10,2001,26,2860
2002-03-16,2001,27,2861
2002-03-17,2001,27,2862
2002-03-22,2001,28,2863
2002-03-23,2001,28,2864
2002-03-24,2001,28,2865
2002-03-30,2001,29,2866
2002-04-01,2001,29,2867
2002-04-05,2001,30,2868
2002-04-06,2001,30,2869
2002-04-07,2001,30,2870
2002-04-12,2001,31,2871
2002-04-13,2001,31,2872
2002-04-14,2001,31,2873
2002-04-20,2001,32,2874
2002-04-21,2001,32,2875
2002-04-27,2001,33,2876
2002-04-28,2001,33,2877
2002-05-04,2001,34,2878
2002-05-05,2001,34,2879
2002-08-09,2002,1,2880
2002-08-10,2002,1,2881
2002-08-11,2002,1,2882
2002-08-17,2002,2,2883
2002-08-18,2002,2,2884
2002-08-24,2002,3,2885
2002-08-25,2002,3,2886
2002-09-11,2002,3,2887
2002-08-31,2002,4,2888
2002-09-01,2002,4,2889
2002-09-13,2002,5,2890
2002-09-14,2002,5,2891
2002-09-15,2002,5,2892
2002-09-21,2002,6,2893
2002-09-22,2002,6,2894
2002-09-23,2002,6,2895
2002-09-27,2002,7,2896
2002-09-28,2002,7,2897
2002-09-29,2002,7,2898
2002-10-04,2002,8,2899
2002-10-05,2002,8,2900
2002-10-06,2002,8,2901
2002-10-19,2002,9,2902
2002-10-20,2002,9,2903
2002-10-26,2002,10,2904
2002-10-28,2002,10,2905
2002-11-20,2002,10,2906
2002-12-07,2002,10,2907
2002-11-02,2002,11,2908
2002-11-03,2002,11,2909
2002-11-04,2002,11,2910
2002-11-08,2002,12,2911
2002-11-09,2002,12,2912
2002-11-10,2002,12,2913
2002-11-22,2002,13,2914
2002-11-23,2002,13,2915
2002-11-24,2002,13,2916
2002-11-30,2002,14,2917
2002-12-01,2002,14,2918
2002-12-04,2002,15,2919
2002-12-07,2002,15,2920
2002-12-08,2002,15,2921
2002-12-13,2002,16,2922
2002-12-14,2002,16,2923
2002-12-15,2002,16,2924
2002-12-21,2002,17,2925
2002-12-22,2002,17,2926
2003-01-17,2002,18,2927
2003-01-18,2002,18,2928
2003-01-19,2002,18,2929
2003-01-25,2002,19,2930
2003-01-26,2002,19,2931
2003-04-11,2002,20,2932
2003-04-12,2002,20,2933
2003-04-13,2002,20,2934
2003-02-07,2002,21,2935
2003-02-08,2002,21,2936
2003-02-09,2002,21,2937
2003-02-15,2002,22,2938
2003-02-16,2002,22,2939
2003-02-22,2002,23,2940
2003-02-23,2002,23,2941
2003-02-28,2002,24,2942
2003-03-01,2002,24,2943
2003-03-02,2002,24,2944
2003-03-07,2002,25,2945
2003-03-08,2002,25,2946
2003-03-09,2002,25,2947
2003-03-15,2002,26,2948
2003-03-16,2002,26,2949
2003-03-22,2002,27,2950
2003-03-23,2002,27,2951
2003-04-05,2002,28,2952
2003-04-06,2002,28,2953
2003-04-18,2002,29,2954
2003-04-19,2002,29,2955
2003-04-20,2002,29,2956
2003-04-21,2002,29,2957
2003-04-25,2002,30,2958
2003-04-26,2002,30,2959
2003-04-27,2002,30,2960
2003-05-03,2002,31,2961
2003-05-04,2002,31,2962
2003-05-10,2002,32,2963
2003-05-11,2002,32,2964
2003-05-16,2002,33,2965
2003-05-17,2002,33,2966
2003-05-18,2002,33,2967
2003-05-24,2002,34,2968
2003-05-25,2002,34,2969
2003-08-08,2003,1,2970
2003-08-09,2003,1,2971
2003-08-10,2003,1,2972
2003-08-16,2003,2,2973
2003-08-17,2003,2,2974
2003-08-18,2003,2,2975
2003-08-22,2003,3,2976
2003-08-23,2003,3,2977
2003-08-24,2003,3,2978
2003-08-29,2003,4,2979
2003-08-30,2003,4,2980
2003-08-31,2003,4,2981
2003-09-12,2003,5,2982
2003-09-13,2003,5,2983
2003-09-14,2003,5,2984
2003-09-20,2003,6,2985
2003-09-21,2003,6,2986
2003-09-26,2003,7,2987
2003-09-27,2003,7,2988
2003-09-28,2003,7,2989
2003-10-04,2003,8,2990
2003-10-05,2003,8,2991
2003-10-17,2003,9,2992
2003-10-18,2003,9,2993
2003-10-19,2003,9,2994
2003-10-25,2003,10,2995
2003-10-26,2003,10,2996
2003-10-31,2003,11,2997
2003-11-01,2003,11,2998
2003-11-02,2003,11,2999
2003-11-07,2003,12,3000
2003-11-08,2003,12,3001
2003-11-09,2003,12,3002
2003-11-21,2003,13,3003
2003-11-22,2003,13,3004
2003-11-23,2003,13,3005
2003-11-29,2003,14,3006
2003-11-30,2003,14,3007
2003-12-05,2003,15,3008
2003-12-06,2003,15,3009
2003-12-07,2003,15,3010
2003-12-12,2003,16,3011
2003-12-13,2003,16,3012
2003-12-14,2003,16,3013
2003-12-20,2003,17,3014
2003-12-21,2003,17,3015
2004-01-16,2003,18,3016
2004-01-17,2003,18,3017
2004-01-18,2003,18,3018
2004-01-24,2003,19,3019
2004-01-25,2003,19,3020
2004-01-31,2003,20,3021
2004-02-01,2003,20,3022
2004-02-11,2003,20,3023
2004-02-07,2003,21,3024
2004-02-08,2003,21,3025
2004-02-13,2003,22,3026
2004-02-14,2003,22,3027
2004-02-15,2003,22,3028
2004-02-16,2003,22,3029
2004-02-20,2003,23,3030
2004-02-21,2003,23,3031
2004-02-22,2003,23,3032
2004-02-27,2003,24,3033
2004-02-28,2003,24,3034
2004-02-29,2003,24,3035
2004-03-23,2003,24,3036
2004-03-24,2003,24,3037
2004-03-05,2003,25,3038
2004-03-06,2003,25,3039
2004-03-07,2003,25,3040
2004-03-12,2003,26,3041
2004-03-13,2003,26,3042
2004-03-14,2003,26,3043
2004-03-20,2003,27,3044
2004-03-21,2003,27,3045
2004-04-03,2003,28,3046
2004-04-04,2003,28,3047
2004-04-09,2003,29,3048
2004-04-10,2003,29,3049
2004-04-11,2003,29,3050
2004-04-12,2003,29,3051
2004-04-16,2003,30,3052
2004-04-17,2003,30,3053
2004-04-18,2003,30,3054
2004-04-23,2003,31,3055
2004-04-24,2003,31,3056
2004-04-25,2003,31,3057
2004-04-30,2003,32,3058
2004-05-01,2003,32,3059
2004-05-02,2003,32,3060
2004-05-08,2003,33,3061
2004-05-14,2003,34,3062
2004-05-15,2003,34,3063
2004-08-06,2004,1,3064
2004-08-07,2004,1,3065
2004-08-08,2004,1,3066
2004-08-13,2004,2,3067
2004-08-14,2004,2,3068
2004-08-15,2004,2,3069
2004-08-21,2004,3,3070
2004-08-22,2004,3,3071
2004-08-27,2004,4,3072
2004-08-28,2004,4,3073
2004-08-29,2004,4,3074
2004-09-11,2004,5,3075
2004-09-12,2004,5,3076
2004-09-17,2004,6,3077
2004-09-18,2004,6,3078
2004-09-19,2004,6,3079
2004-09-24,2004,7,3080
2004-09-25,2004,7,3081
2004-09-26,2004,7,3082
2004-10-02,2004,8,3083
2004-10-03,2004,8,3084
2004-10-15,2004,9,3085
2004-10-16,2004,9,3086
2004-10-17,2004,9,3087
2004-10-23,2004,10,3088
2004-10-24,2004,10,3089
2004-10-30,2004,11,3090
2004-10-31,2004,11,3091
2004-11-05,2004,12,3092
2004-11-06,2004,12,3093
2004-11-07,2004,12,3094
2004-11-10,2004,13,3095
2004-11-27,2004,14,3096
2004-11-28,2004,14,3097
2004-12-04,2004,15,3098
2004-12-05,2004,15,3099
2004-12-11,2004,16,3100
2004-12-12,2004,16,3101
2004-12-18,2004,17,3102
2004-12-19,2004,17,3103
2005-02-25,2004,17,3104
2005-01-15,2004,18,3105
2005-01-16,2004,18,3106
2005-01-22,2004,19,3107
2005-01-23,2004,19,3108
2005-01-29,2004,20,3109
2005-01-30,2004,20,3110
2005-02-05,2004,21,3111
2005-02-06,2004,21,3112
2005-02-12,2004,22,3113
2005-02-13,2004,22,3114
2005-02-25,2004,22,3115
2005-02-26,2004,22,3116
2005-02-19,2004,23,3117
2005-02-20,2004,23,3118
2005-03-08,2004,24,3119
2005-03-09,2004,24,3120
2005-03-16,2004,24,3121
2005-03-12,2004,25,3122
2005-03-13,2004,25,3123
2005-03-18,2004,26,3124
2005-03-19,2004,26,3125
2005-03-20,2004,26,3126
2005-04-02,2004,27,3127
2005-04-03,2004,27,3128
2005-04-09,2004,28,3129
2005-04-10,2004,28,3130
2005-04-16,2004,29,3131
2005-04-17,2004,29,3132
2005-04-22,2004,30,3133
2005-04-23,2004,30,3134
2005-04-24,2004,30,3135
2005-04-30,2004,31,3136
2005-05-01,2004,31,3137
2005-05-07,2004,32,3138
2005-05-08,2004,32,3139
2005-05-15,2004,33,3140
2005-05-21,2004,34,3141
2005-08-05,2005,1,3142
2005-08-06,2005,1,3143
2005-08-07,2005,1,3144
2005-08-12,2005,2,3145
2005-08-13,2005,2,3146
2005-08-14,2005,2,3147
2005-08-20,2005,3,3148
2005-08-21,2005,3,3149
2005-08-26,2005,4,3150
2005-08-27,2005,4,3151
2005-08-28,2005,4,3152
2005-09-10,2005,5,3153
2005-09-11,2005,5,3154
2005-11-09,2005,5,3155
2005-09-16,2005,6,3156
2005-09-17,2005,6,3157
2005-09-18,2005,6,3158
2005-09-20,2005,7,3159
2005-09-21,2005,7,3160
2005-09-24,2005,8,3161
2005-09-25,2005,8,3162
2005-09-30,2005,9,3163
2005-10-01,2005,9,3164
2005-10-02,2005,9,3165
2005-10-15,2005,10,3166
2005-10-16,2005,10,3167
2005-10-21,2005,11,3168
2005-10-22,2005,11,3169
2005-10-23,2005,11,3170
2005-10-28,2005,12,3171
2005-10-29,2005,12,3172
2005-10-30,2005,12,3173
2005-11-04,2005,13,3174
2005-11-05,2005,13,3175
2005-11-06,2005,13,3176
2005-11-19,2005,14,3177
2005-11-20,2005,14,3178
2005-11-27,2005,15,3179
2005-12-14,2005,15,3180
2005-12-02,2005,16,3181
2005-12-03,2005,16,3182
2005-12-04,2005,16,3183
2005-12-09,2005,17,3184
2005-12-10,2005,17,3185
2005-12-11,2005,17,3186
2005-12-17,2005,18,3187
2005-12-18,2005,18,3188
2006-01-20,2005,19,3189
2006-01-21,2005,19,3190
2006-01-22,2005,19,3191
2006-01-28,2005,20,3192
2006-01-29,2005,20,3193
2006-02-03,2005,21,3194
2006-02-04,2005,21,3195
2006-02-22,2005,21,3196
2006-02-11,2005,22,3197
2006-02-12,2005,22,3198
2006-02-21,2005,22,3199
2006-02-22,2005,22,3200
2006-02-17,2005,23,3201
2006-02-18,2005,23,3202
2006-02-19,2005,23,3203
2006-02-24,2005,24,3204
2006-02-25,2005,24,3205
2006-02-26,2005,24,3206
2006-03-04,2005,25,3207
2006-03-05,2005,25,3208
2006-03-10,2005,26,3209
2006-03-11,2005,26,3210
2006-03-12,2005,26,3211
2006-03-17,2005,27,3212
2006-03-18,2005,27,3213
2006-03-19,2005,27,3214
2006-03-25,2005,28,3215
2006-03-26,2005,28,3216
2006-04-01,2005,29,3217
2006-04-02,2005,29,3218
2006-04-08,2005,30,3219
2006-04-09,2005,30,3220
2006-04-15,2005,31,3221
2006-04-16,2005,31,3222
2006-04-22,2005,32,3223
2006-04-23,2005,32,3224
2006-04-30,2005,33,3225
2006-05-05,2005,34,3226
2006-07-28,2006,1,3227
2006-07-29,2006,1,3228
2006-07-30,2006,1,3229
2006-08-04,2006,2,3230
2006-08-05,2006,2,3231
2006-08-06,2006,2,3232
2006-08-19,2006,3,3233
2006-08-20,2006,3,3234
2006-08-26,2006,4,3235
2006-08-27,2006,4,3236
2006-09-09,2006,5,3237
2006-09-10,2006,5,3238
2006-09-16,2006,6,3239
2006-09-17,2006,6,3240
2006-09-22,2006,7,3241
2006-09-23,2006,7,3242
2006-09-24,2006,7,3243
2006-09-30,2006,8,3244
2006-10-01,2006,8,3245
2006-10-14,2006,9,3246
2006-10-15,2006,9,3247
2006-10-27,2006,10,3248
2006-10-28,2006,10,3249
2006-10-29,2006,10,3250
2006-11-03,2006,11,3251
2006-11-04,2006,11,3252
2006-11-05,2006,11,3253
2006-11-10,2006,12,3254
2006-11-11,2006,12,3255
2006-11-12,2006,12,3256
2006-11-18,2006,13,3257
2006-11-19,2006,13,3258
2006-11-24,2006,14,3259
2006-11-25,2006,14,3260
2006-11-26,2006,14,3261
2006-12-01,2006,15,3262
2006-12-02,2006,15,3263
2006-12-03,2006,15,3264
2006-12-08,2006,16,3265
2006-12-09,2006,16,3266
2006-12-10,2006,16,3267
2006-12-15,2006,17,3268
2006-12-16,2006,17,3269
2006-12-17,2006,17,3270
2007-01-19,2006,18,3271
2007-01-20,2006,18,3272
2007-01-21,2006,18,3273
2007-01-26,2006,19,3274
2007-01-27,2006,19,3275
2007-01-28,2006,19,3276
2007-02-02,2006,20,3277
2007-02-03,2006,20,3278
2007-02-04,2006,20,3279
2007-02-10,2006,21,3280
2007-02-11,2006,21,3281
2007-02-16,2006,22,3282
2007-02-17,2006,22,3283
2007-02-18,2006,22,3284
2007-02-23,2006,23,3285
2007-02-24,2006,23,3286
2007-02-25,2006,23,3287
2007-03-02,2006,24,3288
2007-03-03,2006,24,3289
2007-03-04,2006,24,3290
2007-03-09,2006,25,3291
2007-03-10,2006,25,3292
2007-03-11,2006,25,3293
2007-03-16,2006,26,3294
2007-03-17,2006,26,3295
2007-03-18,2006,26,3296
2007-03-30,2006,27,3297
2007-03-31,2006,27,3298
2007-04-01,2006,27,3299
2007-04-06,2006,28,3300
2007-04-07,2006,28,3301
2007-04-08,2006,28,3302
2007-04-13,2006,29,3303
2007-04-14,2006,29,3304
2007-04-15,2006,29,3305
2007-04-20,2006,30,3306
2007-04-21,2006,30,3307
2007-04-22,2006,30,3308
2007-04-27,2006,31,3309
2007-04-28,2006,31,3310
2007-04-29,2006,31,3311
2007-05-04,2006,32,3312
2007-05-05,2006,32,3313
2007-05-06,2006,32,3314
2007-05-11,2006,33,3315
2007-05-12,2006,33,3316
2007-05-18,2006,34,3317
2007-05-19,2006,34,3318
2007-08-03,2007,1,3319
2007-08-04,2007,1,3320
2007-08-05,2007,1,3321
2007-08-10,2007,2,3322
2007-08-11,2007,2,3323
2007-08-12,2007,2,3324
2007-08-17,2007,3,3325
2007-08-18,2007,3,3326
2007-08-19,2007,3,3327
2007-08-25,2007,4,3328
2007-08-26,2007,4,3329
2007-08-27,2007,4,3330
2007-08-31,2007,5,3331
2007-09-01,2007,5,3332
2007-09-02,2007,5,3333
2007-09-15,2007,6,3334
2007-09-16,2007,6,3335
2007-09-22,2007,7,3336
2007-09-23,2007,7,3337
2007-09-24,2007,7,3338
2007-09-28,2007,8,3339
2007-09-29,2007,8,3340
2007-09-30,2007,8,3341
2007-10-05,2007,9,3342
2007-10-06,2007,9,3343
2007-10-07,2007,9,3344
2007-10-20,2007,10,3345
2007-10-21,2007,10,3346
2007-10-26,2007,11,3347
2007-10-27,2007,11,3348
2007-10-28,2007,11,3349
2007-11-02,2007,12,3350
2007-11-03,2007,12,3351
2007-11-04,2007,12,3352
2007-11-09,2007,13,3353
2007-11-10,2007,13,3354
2007-11-11,2007,13,3355
2007-11-12,2007,13,3356
2007-11-30,2007,14,3357
2007-12-01,2007,14,3358
2007-12-02,2007,14,3359
2007-12-07,2007,15,3360
2007-12-08,2007,15,3361
2007-12-09,2007,15,3362
2007-12-14,2007,16,3363
2007-12-15,2007,16,3364
2007-12-16,2007,16,3365
2007-12-22,2007,17,3366
2007-12-23,2007,17,3367
2008-01-22,2007,17,3368
2008-01-18,2007,18,3369
2008-01-19,2007,18,3370
2008-01-20,2007,18,3371
2008-01-25,2007,19,3372
2008-01-26,2007,19,3373
2008-01-27,2007,19,3374
2008-02-02,2007,20,3375
2008-02-03,2007,20,3376
2008-02-09,2007,21,3377
2008-02-10,2007,21,3378
2008-02-15,2007,22,3379
2008-02-16,2007,22,3380
2008-02-17,2007,22,3381
2008-02-22,2007,23,3382
2008-02-23,2007,23,3383
2008-02-24,2007,23,3384
2008-02-29,2007,24,3385
2008-03-01,2007,24,3386
2008-03-02,2007,24,3387
2008-03-07,2007,25,3388
2008-03-08,2007,25,3389
2008-03-09,2007,25,3390
2008-03-14,2007,26,3391
2008-03-15,2007,26,3392
2008-03-16,2007,26,3393
2008-03-21,2007,27,3394
2008-03-22,2007,27,3395
2008-03-23,2007,27,3396
2008-03-29,2007,28,3397
2008-03-30,2007,28,3398
2008-04-04,2007,29,3399
2008-04-05,2007,29,3400
2008-04-06,2007,29,3401
2008-04-11,2007,30,3402
2008-04-12,2007,30,3403
2008-04-13,2007,30,3404
2008-04-18,2007,31,3405
2008-04-19,2007,31,3406
2008-04-20,2007,31,3407
2008-04-25,2007,32,3408
2008-04-26,2007,32,3409
2008-04-27,2007,32,3410
2008-05-02,2007,33,3411
2008-05-03,2007,33,3412
2008-05-09,2007,34,3413
2008-05-10,2007,34,3414
2008-08-16,2008,1,3415
2008-08-17,2008,1,3416
2008-09-24,2008,1,3417
2008-08-23,2008,2,3418
2008-08-24,2008,2,3419
2008-10-29,2008,2,3420
2008-08-29,2008,3,3421
2008-08-30,2008,3,3422
2008-08-31,2008,3,3423
2008-09-13,2008,4,3424
2008-09-14,2008,4,3425
2008-09-19,2008,5,3426
2008-09-20,2008,5,3427
2008-09-21,2008,5,3428
2008-09-26,2008,6,3429
2008-09-27,2008,6,3430
2008-09-28,2008,6,3431
2008-09-29,2008,6,3432
2008-10-03,2008,7,3433
2008-10-04,2008,7,3434
2008-10-05,2008,7,3435
2008-10-18,2008,8,3436
2008-10-19,2008,8,3437
2008-10-24,2008,9,3438
2008-10-25,2008,9,3439
2008-10-26,2008,9,3440
2008-10-31,2008,10,3441
2008-11-01,2008,10,3442
2008-11-02,2008,10,3443
2008-11-07,2008,11,3444
2008-11-08,2008,11,3445
2008-11-09,2008,11,3446
2008-11-14,2008,12,3447
2008-11-15,2008,12,3448
2008-11-16,2008,12,3449
2008-11-22,2008,13,3450
2008-11-23,2008,13,3451
2008-12-16,2008,13,3452
2008-11-28,2008,14,3453
2008-11-29,2008,14,3454
2008-11-30,2008,14,3455
2008-12-05,2008,15,3456
2008-12-06,2008,15,3457
2008-12-07,2008,15,3458
2008-12-12,2008,16,3459
2008-12-13,2008,16,3460
2008-12-14,2008,16,3461
2008-12-19,2008,17,3462
2008-12-20,2008,17,3463
2008-12-21,2008,17,3464
2009-01-16,2008,18,3465
2009-01-17,2008,18,3466
2009-01-18,2008,18,3467
2009-01-24,2008,19,3468
2009-01-25,2008,19,3469
2009-02-18,2008,19,3470
2009-01-31,2008,20,3471
2009-02-01,2008,20,3472
2009-02-06,2008,21,3473
2009-02-07,2008,21,3474
2009-02-08,2008,21,3475
2009-02-14,2008,22,3476
2009-02-15,2008,22,3477
2009-02-20,2008,23,3478
2009-02-21,2008,23,3479
2009-02-22,2008,23,3480
2009-02-27,2008,24,3481
2009-02-28,2008,24,3482
2009-03-01,2008,24,3483
2009-03-06,2008,25,3484
2009-03-07,2008,25,3485
2009-03-08,2008,25,3486
2009-03-13,2008,26,3487
2009-03-14,2008,26,3488
2009-03-15,2008,26,3489
2009-03-20,2008,27,3490
2009-03-21,2008,27,3491
2009-03-22,2008,27,3492
2009-04-04,2008,28,3493
2009-04-05,2008,28,3494
2009-04-10,2008,29,3495
2009-04-11,2008,29,3496
2009-04-12,2008,29,3497
2009-04-17,2008,30,3498
2009-04-18,2008,30,3499
2009-04-19,2008,30,3500
2009-04-24,2008,31,3501
2009-04-25,2008,31,3502
2009-04-26,2008,31,3503
2009-05-01,2008,32,3504
2009-05-02,2008,32,3505
2009-05-03,2008,32,3506
2009-05-08,2008,33,3507
2009-05-09,2008,33,3508
2009-05-15,2008,34,3509
2009-05-16,2008,34,3510
2009-07-31,2009,1,3511
2009-08-01,2009,1,3512
2009-08-02,2009,1,3513
2009-08-07,2009,2,3514
2009-08-08,2009,2,3515
2009-08-09,2009,2,3516
2009-08-15,2009,3,3517
2009-08-16,2009,3,3518
2009-08-21,2009,4,3519
2009-08-22,2009,4,3520
2009-08-23,2009,4,3521
2009-08-28,2009,5,3522
2009-08-29,2009,5,3523
2009-08-30,2009,5,3524
2009-09-12,2009,6,3525
2009-09-13,2009,6,3526
2009-09-18,2009,7,3527
2009-09-19,2009,7,3528
2009-09-20,2009,7,3529
2009-09-22,2009,8,3530
2009-09-23,2009,8,3531
2009-09-26,2009,9,3532
2009-09-27,2009,9,3533
2009-09-28,2009,9,3534
2009-10-03,2009,10,3535
2009-10-04,2009,10,3536
2009-10-17,2009,11,3537
2009-10-18,2009,11,3538
2009-10-23,2009,12,3539
2009-10-24,2009,12,3540
2009-10-25,2009,12,3541
2009-10-31,2009,13,3542
2009-11-01,2009,13,3543
2009-11-02,2009,13,3544
2009-11-06,2009,14,3545
2009-11-07,2009,14,3546
2009-11-08,2009,14,3547
2009-11-21,2009,15,3548
2009-11-22,2009,15,3549
2009-11-27,2009,16,3550
2009-11-28,2009,16,3551
2009-11-29,2009,16,3552
2009-12-04,2009,17,3553
2009-12-05,2009,17,3554
2009-12-06,2009,17,3555
2009-12-11,2009,18,3556
2009-12-12,2009,18,3557
2009-12-13,2009,18,3558
2009-12-19,2009,19,3559
2010-02-02,2009,19,3560
2010-02-03,2009,19,3561
2010-02-04,2009,19,3562
2009-12-26,2009,20,3563
2009-12-27,2009,20,3564
2009-12-29,2009,21,3565
2009-12-30,2009,21,3566
2010-01-15,2009,22,3567
2010-01-16,2009,22,3568
2010-01-17,2009,22,3569
2010-01-30,2009,22,3570
2010-01-23,2009,23,3571
2010-01-24,2009,23,3572
2010-02-24,2009,23,3573
2010-01-29,2009,24,3574
2010-01-30,2009,24,3575
2010-01-31,2009,24,3576
2010-02-03,2009,24,3577
2010-02-24,2009,24,3578
2010-03-10,2009,24,3579
2010-02-06,2009,25,3580
2010-02-07,2009,25,3581
2010-02-13,2009,26,3582
2010-02-14,2009,26,3583
2010-03-06,2009,26,3584
2010-03-07,2009,26,3585
2010-02-19,2009,27,3586
2010-02-20,2009,27,3587
2010-02-21,2009,27,3588
2010-02-26,2009,28,3589
2010-02-27,2009,28,3590
2010-02-28,2009,28,3591
2010-03-14,2009,29,3592
2010-03-21,2009,30,3593
2010-07-30,2010,1,3594
2010-07-31,2010,1,3595
2010-08-01,2010,1,3596
2010-08-06,2010,2,3597
2010-08-07,2010,2,3598
2010-08-08,2010,2,3599
2010-08-14,2010,3,3600
2010-08-15,2010,3,3601
2010-08-20,2010,4,3602
2010-08-21,2010,4,3603
2010-08-22,2010,4,3604
2010-08-28,2010,5,3605
2010-08-29,2010,5,3606
2010-09-10,2010,6,3607
2010-09-11,2010,6,3608
2010-09-12,2010,6,3609
2010-09-17,2010,7,3610
2010-09-18,2010,7,3611
2010-09-19,2010,7,3612
2010-09-21,2010,8,3613
2010-09-22,2010,8,3614
2010-09-25,2010,9,3615
2010-09-26,2010,9,3616
2010-10-01,2010,10,3617
2010-10-02,2010,10,3618
2010-10-03,2010,10,3619
2010-10-15,2010,11,3620
2010-10-16,2010,11,3621
2010-10-17,2010,11,3622
2010-10-22,2010,12,3623
2010-10-23,2010,12,3624
2010-10-24,2010,12,3625
2010-10-29,2010,13,3626
2010-10-30,2010,13,3627
2010-10-31,2010,13,3628
2010-11-05,2010,14,3629
2010-11-06,2010,14,3630
2010-11-07,2010,14,3631
2010-11-13,2010,15,3632
2010-11-14,2010,15,3633
2011-01-18,2010,15,3634
2010-11-20,2010,16,3635
2010-11-21,2010,16,3636
2010-11-26,2010,17,3637
2010-11-27,2010,17,3638
2010-11-28,2010,17,3639
2011-01-18,2010,17,3640
2010-12-03,2010,18,3641
2010-12-04,2010,18,3642
2010-12-05,2010,18,3643
2011-02-15,2010,18,3644
2011-03-23,2010,18,3645
2010-12-10,2010,19,3646
2010-12-11,2010,19,3647
2010-12-12,2010,19,3648
2010-12-17,2010,20,3649
2010-12-18,2010,20,3650
2010-12-19,2010,20,3651
2011-02-02,2010,20,3652
2011-02-16,2010,20,3653
2011-02-23,2010,20,3654
2010-12-26,2010,21,3655
2011-02-02,2010,21,3656
2011-02-16,2010,21,3657
2010-12-29,2010,22,3658
2010-12-30,2010,22,3659
2011-02-26,2010,22,3660
2011-02-27,2010,22,3661
2011-01-21,2010,23,3662
2011-01-22,2010,23,3663
2011-01-23,2010,23,3664
2011-01-28,2010,24,3665
2011-01-29,2010,24,3666
2011-01-30,2010,24,3667
2011-02-04,2010,25,3668
2011-02-05,2010,25,3669
2011-02-06,2010,25,3670
2011-02-12,2010,26,3671
2011-02-13,2010,26,3672
2011-02-19,2010,27,3673
2011-02-20,2010,27,3674
2011-03-04,2010,28,3675
2011-03-05,2010,28,3676
2011-03-06,2010,28,3677
2011-03-12,2010,29,3678
2011-03-19,2010,30,3679
2011-03-20,2010,30,3680
2011-07-29,2011,1,3681
2011-07-30,2011,1,3682
2011-07-31,2011,1,3683
2011-08-05,2011,2,3684
2011-08-06,2011,2,3685
2011-08-07,2011,2,3686
2011-08-13,2011,3,3687
2011-08-14,2011,3,3688
2011-08-19,2011,4,3689
2011-08-20,2011,4,3690
2011-08-21,2011,4,3691
2011-08-27,2011,5,3692
2011-08-28,2011,5,3693
2011-09-09,2011,6,3694
2011-09-10,2011,6,3695
2011-09-11,2011,6,3696
2011-09-17,2011,7,3697
2011-09-18,2011,7,3698
2011-09-24,2011,8,3699
2011-09-25,2011,8,3700
2011-10-01,2011,9,3701
2011-10-02,2011,9,3702
2011-10-15,2011,10,3703
2011-10-16,2011,10,3704
2011-10-22,2011,11,3705
2011-10-23,2011,11,3706
2011-10-29,2011,12,3707
2011-10-30,2011,12,3708
2011-11-04,2011,13,3709
2011-11-05,2011,13,3710
2011-11-06,2011,13,3711
2011-11-18,2011,14,3712
2011-11-19,2011,14,3713
2011-11-20,2011,14,3714
2011-11-25,2011,15,3715
2011-11-26,2011,15,3716
2011-11-27,2011,15,3717
2011-12-02,2011,16,3718
2011-12-03,2011,16,3719
2011-12-04,2011,16,3720
2011-12-09,2011,17,3721
2011-12-10,2011,17,3722
2011-12-11,2011,17,3723
2011-12-17,2011,18,3724
2011-12-18,2011,18,3725
2011-12-26,2011,19,3726
2011-12-27,2011,19,3727
2012-01-14,2011,20,3728
2012-01-15,2011,20,3729
2012-01-20,2011,21,3730
2012-01-21,2011,21,3731
2012-01-22,2011,21,3732
2012-01-24,2011,22,3733
2012-01-25,2011,22,3734
2012-01-26,2011,22,3735
2012-01-28,2011,23,3736
2012-01-29,2011,23,3737
2012-02-04,2011,24,3738
2012-02-05,2011,24,3739
2012-02-11,2011,25,3740
2012-02-12,2011,25,3741
2012-02-18,2011,26,3742
2012-02-19,2011,26,3743
2012-02-25,2011,27,3744
2012-02-26,2011,27,3745
2012-03-03,2011,28,3746
2012-03-04,2011,28,3747
2012-03-18,2011,29,3748
2012-03-21,2011,30,3749
2012-07-28,2012,1,3750
2012-07-29,2012,1,3751
2012-08-03,2012,2,3752
2012-08-04,2012,2,3753
2012-08-05,2012,2,3754
2012-08-10,2012,3,3755
2012-08-11,2012,3,3756
2012-08-12,2012,3,3757
2012-08-18,2012,4,3758
2012-08-19,2012,4,3759
2012-08-25,2012,5,3760
2012-08-26,2012,5,3761
2012-09-01,2012,6,3762
2012-09-02,2012,6,3763
2012-09-14,2012,7,3764
2012-09-15,2012,7,3765
2012-09-16,2012,7,3766
2012-09-21,2012,8,3767
2012-09-22,2012,8,3768
2012-09-23,2012,8,3769
2012-09-29,2012,9,3770
2012-09-30,2012,9,3771
2012-10-05,2012,10,3772
2012-10-06,2012,10,3773
2012-10-07,2012,10,3774
2012-10-19,2012,11,3775
2012-10-20,2012,11,3776
2012-10-21,2012,11,3777
2012-10-26,2012,12,3778
2012-10-27,2012,12,3779
2012-10-28,2012,12,3780
2012-10-30,2012,13,3781
2012-10-31,2012,13,3782
2012-11-03,2012,14,3783
2012-11-04,2012,14,3784
2012-11-09,2012,15,3785
2012-11-10,2012,15,3786
