MatchKey,GoalTimeRelative,IsHomeTeamGoal,GoalKey
4010635,62,1,1354
4010635,85,1,1355
4010636,70,1,1356
4010636,7,0,1357
4010636,77,0,1358
4010637,13,1,1359
4010637,45,1,1360
4010637,86,1,1361
4010637,12,0,1362
4010638,21,0,1363
4010638,24,0,1364
4010638,82,0,1365
4010638,69,1,1366
4010639,23,0,1367
4010639,60,0,1368
4010639,74,0,1369
4010639,86,0,1370
4010639,6,1,1371
4010640,40,1,1372
4010640,89,0,1373
4010641,35,1,1374
4010641,71,1,1375
4010642,36,1,1376
4010642,39,1,1377
4010643,54,0,1378
4010643,11,1,1379
4010643,81,1,1380
4010643,85,1,1381
4010644,69,0,1382
4010644,23,1,1383
4010644,32,1,1384
4010644,63,1,1385
4010645,23,0,1386
4010645,83,0,1387
4010645,89,0,1388
4010646,3,1,1389
4010646,38,1,1390
4010646,49,1,1391
4010646,56,1,1392
4010648,55,0,1393
4010648,77,0,1394
4010649,32,1,1395
4010649,75,1,1396
4010649,13,0,1397
4010649,58,0,1398
4010649,87,0,1399
4010650,15,0,1400
4010650,46,1,1401
4010650,58,1,1402
4010652,13,0,1403
4010652,8,1,1404
4010652,12,1,1405
4010652,48,1,1406
4010651,19,1,1407
4010651,30,0,1408
4010653,13,1,1409
4010653,64,1,1410
4010653,81,1,1411
4010654,62,0,1412
4010654,21,1,1413
4010654,40,1,1414
4010654,65,1,1415
4010654,82,1,1416
4010655,6,1,1417
4010655,19,1,1418
4010655,85,1,1419
4010655,88,1,1420
4010656,16,1,1421
4010656,73,0,1422
4010657,30,1,1423
4010657,20,0,1424
4010658,25,1,1425
4010658,50,1,1426
4010658,53,1,1427
4010658,83,1,1428
4010658,12,0,1429
4010658,47,0,1430
4010659,40,1,1431
4010659,27,0,1432
4010661,5,1,1433
4010661,36,1,1434
4010661,15,0,1435
4010662,33,0,1436
4010662,50,0,1437
4010662,70,0,1438
4010662,32,1,1439
4010662,42,1,1440
4010662,81,1,1441
4010663,46,1,1442
4010663,78,1,1443
4010664,68,0,1444
4010664,5,1,1445
4010664,34,1,1446
4010664,35,1,1447
4010664,44,1,1448
4010665,60,0,1449
4010665,72,0,1450
4010671,77,0,1451
4010667,22,1,1452
4010667,36,1,1453
4010667,60,1,1454
4010667,65,1,1455
4010669,80,0,1456
4010670,12,1,1457
4010668,40,0,1458
4010668,55,0,1459
4010668,57,1,1460
4010672,13,0,1461
4010672,27,0,1462
4010672,63,0,1463
4010673,48,0,1464
4010673,6,1,1465
4010674,34,1,1466
4010674,37,1,1467
4010674,57,1,1468
4010674,22,0,1469
4010675,38,1,1470
4010678,60,0,1471
4010678,89,0,1472
4010678,20,1,1473
4010678,49,1,1474
4010678,74,1,1475
4010681,16,1,1476
4010681,20,1,1477
4010677,42,1,1478
4010677,76,1,1479
4010677,77,1,1480
4010677,48,0,1481
4010782,11,1,1482
4010782,64,1,1483
4010782,83,1,1484
4010782,89,1,1485
4010829,10,0,1486
4010829,45,0,1487
4010829,67,0,1488
4010829,75,1,1489
4010843,76,0,1490
4010843,9,1,1491
4010843,20,1,1492
4010844,5,1,1493
4010844,56,0,1494
4010845,4,0,1495
4010845,48,0,1496
4010845,60,0,1497
4010845,80,1,1498
4010847,62,1,1499
4010849,47,1,1500
4010849,14,0,1501
4010850,75,0,1502
4010850,78,1,1503
4010850,83,1,1504
4010850,86,1,1505
4010846,22,1,1506
4010846,31,1,1507
4010846,50,1,1508
4010846,90,1,1509
4010846,46,0,1510
4010846,57,0,1511
4010851,42,1,1512
4010851,61,1,1513
4010851,57,0,1514
4010852,4,1,1515
4010852,86,1,1516
4010853,8,1,1517
4010853,88,1,1518
4010854,5,1,1519
4010854,10,1,1520
4010854,53,1,1521
4010854,63,1,1522
4010854,71,1,1523
4010855,62,0,1524
4010856,79,1,1525
4010857,38,1,1526
4010857,63,1,1527
4010858,12,0,1528
4010860,20,0,1529
4010860,28,0,1530
4010860,86,0,1531
4010860,35,1,1532
4010861,9,1,1533
4010861,21,1,1534
4010862,12,1,1535
4010863,38,1,1536
4010863,55,1,1537
4010863,8,0,1538
4010863,25,0,1539
4010863,87,0,1540
4010864,82,0,1541
4010864,40,1,1542
4010865,57,0,1543
4010865,67,0,1544
4010865,43,1,1545
4010865,87,1,1546
4010866,8,0,1547
4010866,15,1,1548
4010867,43,1,1549
4010867,19,0,1550
4010868,37,1,1551
4010868,47,1,1552
4010868,56,1,1553
4010868,78,1,1554
4010869,44,1,1555
4010869,85,0,1556
4010871,16,0,1557
4010872,10,0,1558
4010873,42,1,1559
4010873,49,1,1560
4010873,53,1,1561
4010873,70,0,1562
4010870,2,1,1563
4010870,67,1,1564
4010870,1,0,1565
4010875,19,1,1566
4010875,75,1,1567
4010875,80,1,1568
4010875,65,0,1569
4010876,40,0,1570
4010876,64,0,1571
4010876,47,1,1572
4010877,15,1,1573
4010877,36,1,1574
4010877,25,0,1575
4010877,55,0,1576
4010877,69,0,1577
4010879,25,0,1578
4010879,75,0,1579
4010879,20,1,1580
4010880,4,1,1581
4010880,82,0,1582
4010880,85,0,1583
4010881,34,1,1584
4010881,46,1,1585
4010881,56,0,1586
4010882,65,1,1587
4010883,60,1,1588
4010883,29,0,1589
4010883,58,0,1590
4010884,24,1,1591
4010884,52,1,1592
4010884,58,1,1593
4010884,75,1,1594
4010886,12,0,1595
4010886,47,0,1596
4010886,65,0,1597
4010886,30,1,1598
4010887,18,1,1599
4010887,60,0,1600
4010888,51,1,1601
4010889,7,0,1602
4010889,57,1,1603
4010889,91,1,1604
4010890,48,0,1605
4010890,61,0,1606
4010890,43,1,1607
4010890,88,1,1608
4010891,16,1,1609
4010891,33,1,1610
4010891,57,1,1611
4010891,63,1,1612
4010891,65,1,1613
4010891,77,1,1614
4010892,53,1,1615
4010892,13,0,1616
4010892,41,0,1617
4010892,77,0,1618
4010895,25,0,1619
4010895,44,0,1620
4010895,55,0,1621
4010895,81,0,1622
4010895,53,1,1623
4010897,35,1,1624
4010897,53,1,1625
4010897,57,1,1626
4010897,63,1,1627
4010897,89,1,1628
4010900,70,0,1629
4010900,75,0,1630
4010901,63,1,1631
4010903,78,0,1632
4010904,69,0,1633
4010904,75,0,1634
4010905,10,1,1635
4010907,65,0,1636
4010907,60,1,1637
4010908,25,1,1638
4010908,34,0,1639
4010909,31,1,1640
4010909,57,1,1641
4010909,12,0,1642
4010910,15,1,1643
4010910,25,1,1644
4010910,48,1,1645
4010910,82,1,1646
4010911,66,1,1647
4010911,12,0,1648
4010911,88,0,1649
4010912,77,1,1650
4010913,76,0,1651
4010913,85,0,1652
4010914,5,1,1653
4010914,50,1,1654
4010914,57,1,1655
4010916,17,0,1656
4010916,73,0,1657
4010916,57,1,1658
4010917,15,1,1659
4010917,18,1,1660
4010917,28,1,1661
4010917,33,1,1662
4010918,22,1,1663
4010918,50,1,1664
4010918,0,0,1665
4010919,64,0,1666
4010919,24,1,1667
4010919,58,1,1668
4010919,60,1,1669
4010920,19,0,1670
4010920,60,0,1671
4010920,54,1,1672
4010920,76,1,1673
4010921,16,1,1674
4010921,68,1,1675
4010921,81,1,1676
4010921,85,0,1677
4010922,40,1,1678
4010922,76,1,1679
4010922,85,1,1680
4010922,88,0,1681
4010923,15,0,1682
4010923,20,0,1683
4010924,23,1,1684
4010924,62,1,1685
4010924,86,0,1686
4010925,11,1,1687
4010925,23,1,1688
4010925,29,1,1689
4010925,42,1,1690
4010925,47,1,1691
4010925,57,1,1692
4010925,59,1,1693
4010925,69,1,1694
4010925,65,0,1695
4010926,3,0,1696
4010926,50,0,1697
4010926,85,0,1698
4010927,61,1,1699
4010928,1,0,1700
4010929,47,0,1701
4010929,74,0,1702
4010930,63,0,1703
4010930,89,0,1704
4010930,7,1,1705
4010934,29,1,1706
4010942,71,1,1707
4010949,54,0,1708
4010949,75,0,1709
4010949,88,0,1710
4010949,85,1,1711
4010958,60,1,1712
4010973,22,0,1713
4010973,51,0,1714
4010973,29,1,1715
4010973,45,1,1716
4010989,78,0,1717
4010989,37,1,1718
4010989,73,1,1719
4010995,75,1,1720
4011002,45,1,1721
4011004,66,0,1722
4011004,64,1,1723
4011013,90,1,1724
4011013,49,0,1725
4011019,3,1,1726
4011019,66,1,1727
4011019,74,1,1728
4011019,76,1,1729
4011019,87,1,1730
4011020,21,1,1731
4011027,44,0,1732
4011027,69,0,1733
4011028,89,0,1734
4011028,5,1,1735
4011028,19,1,1736
4011028,54,1,1737
4011028,60,1,1738
4011035,28,1,1739
4011035,60,1,1740
4011035,66,1,1741
4011035,34,0,1742
4011034,51,1,1743
4011034,62,0,1744
4011045,50,1,1745
4011045,55,0,1746
4011045,77,0,1747
4011056,47,1,1748
4011056,85,1,1749
4011060,75,0,1750
4011069,28,1,1751
4011069,21,0,1752
4011077,12,1,1753
4011083,39,0,1754
4011084,42,1,1755
4011085,55,1,1756
4011085,25,0,1757
4011085,60,0,1758
4011086,88,1,1759
4011086,37,0,1760
4011087,6,1,1761
4011087,21,1,1762
4011087,57,1,1763
4011087,10,0,1764
4011088,49,0,1765
4011092,3,0,1766
4011093,9,0,1767
4011093,7,1,1768
4011093,16,1,1769
4011094,30,1,1770
4011094,77,1,1771
4011095,25,0,1772
4011095,45,0,1773
4011095,53,0,1774
4011095,48,1,1775
4011096,80,0,1776
4011096,12,1,1777
4011097,5,0,1778
4011098,65,0,1779
4011099,48,1,1780
4011099,32,0,1781
4011099,78,0,1782
4011100,43,0,1783
4011100,77,1,1784
4011101,64,1,1785
4011102,24,0,1786
4011102,20,1,1787
4011102,49,1,1788
4011103,7,1,1789
4011103,66,1,1790
4011103,57,0,1791
4011104,63,0,1792
4011105,47,0,1793
4011105,8,1,1794
4011106,38,0,1795
4011106,78,1,1796
4011107,26,1,1797
4011107,83,1,1798
4011107,55,0,1799
4011108,84,1,1800
4011109,14,1,1801
4011109,43,1,1802
4011109,33,0,1803
4011110,76,1,1804
4011110,50,0,1805
4011111,67,1,1806
4011112,22,0,1807
4011114,56,0,1808
4011114,21,1,1809
4011114,51,1,1810
4011115,10,0,1811
4011115,25,1,1812
4011116,24,1,1813
4011117,20,1,1814
4011117,37,0,1815
4011118,5,1,1816
4011118,10,1,1817
4011118,35,0,1818
4011118,80,0,1819
4011118,84,0,1820
4011119,17,1,1821
4011120,57,1,1822
4011120,71,1,1823
4011120,82,1,1824
4011120,23,0,1825
4011120,24,0,1826
4011120,26,0,1827
4011123,7,1,1828
4011123,66,1,1829
4011123,82,1,1830
4011123,90,0,1831
4011124,21,0,1832
4011124,84,0,1833
4011125,40,0,1834
4011125,15,1,1835
4011126,38,1,1836
4011126,50,1,1837
4011126,70,1,1838
4011126,89,1,1839
4011127,80,1,1840
4011128,3,1,1841
4011128,5,1,1842
4011128,85,1,1843
4011128,16,0,1844
4011129,43,1,1845
4011129,60,1,1846
4011129,65,1,1847
4011129,27,0,1848
4011129,47,0,1849
4011131,31,1,1850
4011131,72,1,1851
4011131,42,0,1852
4011133,76,0,1853
4011133,86,0,1854
4011133,10,1,1855
4011133,42,1,1856
4011134,16,1,1857
4011136,52,0,1858
4011136,60,0,1859
4011136,67,0,1860
4011136,82,0,1861
4011136,85,0,1862
4011137,27,0,1863
4011137,29,0,1864
4011137,90,0,1865
4011140,1,1,1866
4011140,16,1,1867
4011140,37,0,1868
4011140,49,0,1869
4011141,84,0,1870
4011142,18,1,1871
4011142,47,1,1872
4011142,68,1,1873
4011142,73,1,1874
4011143,20,1,1875
4011147,78,1,1876
4011149,37,0,1877
4011149,62,0,1878
4011149,51,1,1879
4011150,81,0,1880
4011150,40,1,1881
4011150,74,1,1882
4011151,56,1,1883
4011152,70,0,1884
4011152,87,0,1885
4011158,44,1,1886
4011158,76,1,1887
4011158,81,1,1888
4011158,22,0,1889
4011165,9,1,1890
4011165,70,1,1891
4011170,9,1,1892
4011170,34,1,1893
4011170,49,0,1894
4011170,81,0,1895
4011174,74,0,1896
4011174,48,1,1897
4011178,15,1,1898
4011178,61,1,1899
4011178,89,1,1900
4011180,41,1,1901
4011180,48,1,1902
4011180,6,0,1903
4011180,20,0,1904
4011183,30,0,1905
4011183,88,0,1906
4011189,39,1,1907
4011189,88,1,1908
4011188,19,0,1909
4011188,26,1,1910
4011198,7,1,1911
4011198,41,1,1912
4011202,17,1,1913
4011202,30,1,1914
4011202,31,0,1915
4011205,15,1,1916
4011205,37,1,1917
4011205,68,1,1918
4011214,31,0,1919
4011214,32,0,1920
4011214,30,1,1921
4011214,57,1,1922
4011214,76,1,1923
4011214,83,1,1924
4011221,56,0,1925
4011221,71,1,1926
4011223,84,0,1927
4011225,11,1,1928
4011225,16,0,1929
4011225,37,0,1930
4011226,12,1,1931
4011226,81,1,1932
4011226,87,1,1933
4011229,65,1,1934
4011229,76,1,1935
4011233,77,0,1936
4011233,82,0,1937
4011233,5,1,1938
4011233,47,1,1939
4011238,37,1,1940
4011238,43,1,1941
4011238,46,1,1942
4011238,63,1,1943
4011238,38,0,1944
4011243,52,0,1945
4011243,15,1,1946
4011243,42,1,1947
4011243,75,1,1948
4011246,39,0,1949
4011246,82,0,1950
4011251,24,1,1951
4011251,77,1,1952
4011251,37,0,1953
4011256,5,0,1954
4011256,29,1,1955
4011263,9,1,1956
4011266,33,0,1957
4011266,82,1,1958
4011268,30,1,1959
4011268,32,1,1960
4011270,11,1,1961
4011270,44,1,1962
4011270,50,1,1963
4011275,21,0,1964
4011275,50,0,1965
4011275,57,0,1966
4011275,66,1,1967
4011275,87,1,1968
4011286,35,1,1969
4011286,54,1,1970
4011286,81,1,1971
4011286,62,0,1972
4011290,3,0,1973
4011290,65,0,1974
4011290,24,1,1975
4011293,8,1,1976
4011293,80,0,1977
4011296,36,1,1978
4011296,63,1,1979
4011296,69,1,1980
4011296,87,1,1981
4011296,76,0,1982
4011303,44,0,1983
4011303,13,1,1984
4011303,30,1,1985
4011304,29,0,1986
4011304,35,0,1987
4011304,43,0,1988
4011304,5,1,1989
4011304,8,1,1990
4011304,22,1,1991
4011304,84,1,1992
4011308,50,1,1993
4011308,64,1,1994
4011308,78,1,1995
4011308,16,0,1996
4011308,73,0,1997
4011309,46,1,1998
4011309,90,0,1999
4011317,60,1,2000
4011317,75,1,2001
4011322,38,0,2002
4011322,42,0,2003
4011322,12,1,2004
4011322,69,1,2005
4011323,40,1,2006
4011323,50,1,2007
4011323,65,1,2008
4011323,70,1,2009
4011323,52,0,2010
4011327,7,0,2011
4011327,40,1,2012
4011328,90,0,2013
4011328,68,1,2014
4011328,76,1,2015
4011324,32,1,2016
4011324,87,1,2017
4011325,15,1,2018
4011325,48,1,2019
4011325,63,1,2020
4011325,62,0,2021
4011326,5,0,2022
4011326,90,0,2023
4011329,12,0,2024
4011329,52,0,2025
4011329,20,1,2026
4011329,82,1,2027
4011334,60,1,2028
4011334,62,0,2029
4011331,10,0,2030
4011331,24,0,2031
4011331,6,1,2032
4011331,70,1,2033
4011332,34,1,2034
4011332,55,1,2035
4011332,70,1,2036
4011332,86,1,2037
4011333,16,0,2038
4011333,89,1,2039
4011335,15,0,2040
4011335,18,1,2041
4011335,28,1,2042
4011335,67,1,2043
4011337,18,1,2044
4011337,55,0,2045
4011338,43,0,2046
4011338,76,1,2047
4011338,79,1,2048
4011339,29,1,2049
4011340,55,1,2050
4011340,79,1,2051
4011341,20,1,2052
4011341,40,1,2053
4011341,43,1,2054
4011341,51,1,2055
4011341,73,1,2056
4011341,85,1,2057
4011341,83,0,2058
4011342,68,1,2059
4011342,40,0,2060
4011343,67,0,2061
4011343,73,0,2062
4011343,75,0,2063
4011343,51,1,2064
4011343,78,1,2065
4011345,42,1,2066
4011345,88,1,2067
4011347,21,0,2068
4011347,78,0,2069
4011348,43,0,2070
4011348,57,1,2071
4011348,67,1,2072
4011349,20,1,2073
4011349,38,1,2074
4011349,49,1,2075
4011350,29,1,2076
4011350,36,1,2077
4011350,54,1,2078
4011350,50,0,2079
4011351,57,0,2080
4011351,69,0,2081
4011351,77,0,2082
4011352,58,1,2083
4011352,75,1,2084
4011352,48,0,2085
4011353,6,0,2086
4011353,18,0,2087
4011353,10,1,2088
4011353,16,1,2089
4011353,50,1,2090
4011354,10,1,2091
4011354,15,1,2092
4011354,51,1,2093
4011354,57,1,2094
4011355,9,1,2095
4011355,25,1,2096
4011355,57,1,2097
4011356,38,1,2098
4011356,66,0,2099
4011358,90,1,2100
4011359,21,0,2101
4011359,58,1,2102
4011360,17,0,2103
4011360,66,0,2104
4011360,27,1,2105
4011360,75,1,2106
4011362,12,0,2107
4011362,1,1,2108
4011362,89,1,2109
4011363,40,0,2110
4011363,42,0,2111
4011364,7,1,2112
4011364,40,1,2113
4011364,15,0,2114
4011364,36,0,2115
4011365,50,1,2116
4011366,15,1,2117
4011366,86,1,2118
4011366,6,0,2119
4011367,11,1,2120
4011367,41,1,2121
4011367,37,0,2122
4011367,43,0,2123
4011368,38,0,2124
4011369,47,0,2125
4011369,64,0,2126
4011369,65,1,2127
4011369,75,1,2128
4011369,82,1,2129
4011370,71,0,2130
4011370,28,1,2131
4011370,43,1,2132
4011370,79,1,2133
4011370,89,1,2134
4011371,45,1,2135
4011371,44,0,2136
4011372,19,1,2137
4011373,3,1,2138
4011373,16,1,2139
4011373,15,0,2140
4011373,58,0,2141
4011374,64,0,2142
4011374,31,1,2143
4011374,55,1,2144
4011375,2,0,2145
4011375,41,0,2146
4011375,55,0,2147
4011375,62,0,2148
4011375,20,1,2149
4011376,78,0,2150
4011376,85,0,2151
4011376,2,1,2152
4011376,57,1,2153
4011376,59,1,2154
4011376,86,1,2155
4011377,5,1,2156
4011378,15,1,2157
4011378,59,1,2158
4011378,16,0,2159
4011378,50,0,2160
4011379,14,1,2161
4011379,24,1,2162
4011379,30,1,2163
4011379,39,1,2164
4011379,47,1,2165
4011379,50,0,2166
4011380,51,0,2167
4011380,16,1,2168
4011380,32,1,2169
4011380,40,1,2170
4011381,23,1,2171
4011381,57,1,2172
4011381,89,1,2173
4011381,30,0,2174
4011382,4,0,2175
4011382,86,0,2176
4011383,36,1,2177
4011383,75,1,2178
4011383,83,1,2179
4011384,70,0,2180
4011384,43,1,2181
4011385,43,0,2182
4011385,60,0,2183
4011385,27,1,2184
4011385,52,1,2185
4011386,89,0,2186
4011386,40,1,2187
4011386,56,1,2188
4011387,10,0,2189
4011387,50,0,2190
4011387,80,0,2191
4011388,8,0,2192
4011388,49,0,2193
4011390,57,0,2194
4011390,61,0,2195
4011390,72,0,2196
4011396,11,1,2197
4011400,21,1,2198
4011400,57,1,2199
4011400,71,1,2200
4011400,6,0,2201
4011483,29,1,2202
4011483,6,0,2203
4011537,43,0,2204
4011537,6,1,2205
4011537,48,1,2206
4011537,66,1,2207
4011537,88,1,2208
4011409,90,1,2209
4011405,66,1,2210
4011412,13,1,2211
4011412,29,1,2212
4011412,88,1,2213
4011412,47,0,2214
4011422,15,1,2215
4011422,70,1,2216
4011422,26,0,2217
4011422,30,0,2218
4011425,40,1,2219
4011425,60,1,2220
4011425,89,1,2221
4011429,10,0,2222
4011429,30,0,2223
4011429,38,0,2224
4011429,63,0,2225
4011432,79,1,2226
4011432,62,0,2227
4011432,85,0,2228
4011437,17,0,2229
4011437,57,0,2230
4011439,12,1,2231
4011439,4,0,2232
4011446,2,1,2233
4011446,3,1,2234
4011446,33,1,2235
4011446,49,1,2236
4011446,76,1,2237
4011446,35,0,2238
4011446,90,0,2239
4011450,29,0,2240
4011450,70,0,2241
4011450,82,0,2242
4011450,2,1,2243
4011450,28,1,2244
4011450,63,1,2245
4011451,6,1,2246
4011451,10,1,2247
4011451,15,1,2248
4011451,12,0,2249
4011451,83,0,2250
4011457,5,1,2251
4011457,14,1,2252
4011457,37,1,2253
4011457,59,1,2254
4011460,75,1,2255
4011460,80,0,2256
4011473,84,0,2257
4011473,42,1,2258
4011473,46,1,2259
4011473,60,1,2260
4011473,65,1,2261
4011473,69,1,2262
4011473,85,1,2263
4011473,87,1,2264
4011475,32,1,2265
4011475,40,1,2266
4011478,77,0,2267
4011491,16,0,2268
4011491,17,1,2269
4011491,57,1,2270
4011491,73,1,2271
4011496,65,1,2272
4011496,77,0,2273
4011497,24,1,2274
4011497,63,1,2275
4011506,43,1,2276
4011506,47,1,2277
4011506,73,1,2278
4011506,87,1,2279
4011506,5,0,2280
4011506,80,0,2281
4011511,75,0,2282
4011512,81,1,2283
4011515,53,0,2284
4011515,72,1,2285
4011524,75,1,2286
4011527,40,0,2287
4011527,70,0,2288
4011527,28,1,2289
4011531,55,1,2290
4011531,11,0,2291
4011531,49,0,2292
4011534,5,1,2293
4011534,39,1,2294
4011546,24,0,2295
4011546,52,0,2296
4011546,13,1,2297
4011546,51,1,2298
4011546,67,1,2299
4011546,80,1,2300
4011549,7,0,2301
4011549,63,0,2302
4011549,83,0,2303
4011549,57,1,2304
4011549,65,1,2305
4011553,34,1,2306
4011553,90,0,2307
4011557,35,0,2308
4011557,66,0,2309
4011557,27,1,2310
4011557,48,1,2311
4011560,12,1,2312
4011565,51,1,2313
4011563,80,1,2314
4011564,68,0,2315
4011564,80,1,2316
4011566,60,0,2317
4011566,89,0,2318
4011567,31,0,2319
4011567,32,0,2320
4011567,70,0,2321
4011567,6,1,2322
4011567,13,1,2323
4011570,64,1,2324
4011571,80,1,2325
4011572,63,1,2326
4011572,44,0,2327
4011569,9,0,2328
4011569,29,0,2329
4011574,30,1,2330
4011574,61,1,2331
4011574,66,1,2332
4011574,88,1,2333
4011574,90,1,2334
4011578,12,1,2335
4011578,88,1,2336
4011581,49,0,2337
4011581,16,1,2338
4011573,25,1,2339
4011573,68,0,2340
4011573,72,0,2341
4011575,12,1,2342
4011575,56,1,2343
4011575,84,1,2344
4011576,35,1,2345
4011577,80,1,2346
4011577,88,0,2347
4011582,13,1,2348
4011582,51,1,2349
4011585,86,0,2350
4011585,120,0,2351
4011585,40,1,2352
4011587,28,1,2353
4011587,32,1,2354
4011587,49,1,2355
4011588,23,0,2356
4011588,89,1,2357
4011583,60,0,2358
4011583,86,1,2359
4011584,58,0,2360
4011584,65,1,2361
4011586,43,1,2362
4011586,22,0,2363
4011586,30,0,2364
4011586,85,0,2365
4011589,28,1,2366
4011589,63,0,2367
4011590,11,1,2368
4011590,78,1,2369
4011590,84,1,2370
4011590,19,0,2371
4011591,73,0,2372
4011591,88,1,2373
4011595,11,0,2374
4011595,40,1,2375
4011595,75,1,2376
4011593,13,1,2377
4011593,18,1,2378
4011593,21,1,2379
4011593,65,1,2380
4011593,71,0,2381
4011594,20,1,2382
4011596,3,1,2383
4011596,10,1,2384
4011597,60,0,2385
4011597,80,0,2386
4011597,40,1,2387
4011597,50,1,2388
4011597,58,1,2389
4011597,65,1,2390
4011598,32,0,2391
4011598,57,0,2392
4011598,90,0,2393
4011599,60,0,2394
4011599,80,0,2395
4011599,83,0,2396
4011600,90,1,2397
4011600,67,0,2398
4011601,58,1,2399
4011602,61,0,2400
4011602,73,0,2401
4011602,11,1,2402
4011602,48,1,2403
4011603,15,0,2404
4011603,85,0,2405
4011605,54,0,2406
4011605,5,1,2407
4011608,46,1,2408
4011608,57,0,2409
4011608,88,0,2410
4011609,85,0,2411
4011609,28,1,2412
4011609,31,1,2413
4011604,12,1,2414
4011604,85,1,2415
4011604,89,1,2416
4011604,5,0,2417
4011604,59,0,2418
4011604,79,0,2419
4011607,25,1,2420
4011607,38,1,2421
4011607,62,1,2422
4011607,30,0,2423
4011610,57,1,2424
4011610,80,1,2425
4011610,3,0,2426
4011651,50,0,2427
4011651,55,0,2428
4011651,58,0,2429
4011651,87,0,2430
4011651,40,1,2431
4011651,42,1,2432
4011652,30,1,2433
4011613,62,0,2434
4011613,35,1,2435
4011613,76,1,2436
4011612,51,0,2437
4011612,6,1,2438
4011612,85,1,2439
4011614,14,1,2440
4011614,57,1,2441
4011614,77,1,2442
4011614,45,0,2443
4011615,30,1,2444
4011615,38,1,2445
4011615,60,0,2446
4011616,40,0,2447
4011616,67,0,2448
4011619,8,0,2449
4011619,26,1,2450
4011619,68,1,2451
4011619,71,1,2452
4011620,1,1,2453
4011620,12,1,2454
4011620,28,1,2455
4011620,73,1,2456
4011620,76,1,2457
4011620,40,0,2458
4011623,1,1,2459
4011621,46,0,2460
4011621,40,1,2461
4011622,47,1,2462
4011622,28,0,2463
4011625,47,1,2464
4011627,15,0,2465
4011627,33,0,2466
4011627,23,1,2467
4011628,19,1,2468
4011628,56,1,2469
4011628,49,0,2470
4011628,61,0,2471
4011629,11,1,2472
4011629,55,1,2473
4011629,85,1,2474
4011630,47,0,2475
4011630,58,0,2476
4011630,67,0,2477
4011630,75,0,2478
4011630,85,1,2479
4011624,67,1,2480
4011624,75,1,2481
4011631,18,0,2482
4011631,20,0,2483
4011631,49,0,2484
4011631,61,0,2485
4011631,77,0,2486
4011632,13,1,2487
4011633,1,1,2488
4011634,34,1,2489
4011634,58,1,2490
4011634,27,0,2491
4011634,70,0,2492
4011635,2,0,2493
4011635,55,0,2494
4011635,19,1,2495
4011635,27,1,2496
4011635,83,1,2497
4011636,55,1,2498
4011636,68,1,2499
4011636,70,1,2500
4011636,89,1,2501
4011637,6,0,2502
4011637,28,0,2503
4011637,4,1,2504
4011637,50,1,2505
4011639,30,1,2506
4011639,45,0,2507
4011640,10,1,2508
4011640,14,1,2509
4011640,55,1,2510
4011640,74,1,2511
4011640,77,1,2512
4011640,79,1,2513
4011640,84,1,2514
4011641,10,1,2515
4011641,14,1,2516
4011641,30,1,2517
4011641,40,1,2518
4011641,35,0,2519
4011643,30,1,2520
4011643,58,1,2521
4011645,50,1,2522
4011645,67,1,2523
4011646,41,1,2524
4011646,54,1,2525
4011646,68,1,2526
4011646,78,1,2527
4011647,6,1,2528
4011647,29,1,2529
4011647,39,1,2530
4011647,69,1,2531
4011647,14,0,2532
4011647,30,0,2533
4011648,19,1,2534
4011650,20,1,2535
4011644,30,1,2536
4011644,32,1,2537
4011644,36,1,2538
4011644,45,1,2539
4011644,59,1,2540
4011644,61,1,2541
4011644,49,0,2542
4011644,79,0,2543
4011649,34,0,2544
4011649,49,0,2545
4011649,55,0,2546
4011649,60,0,2547
4011649,85,0,2548
4011649,1,1,2549
4011653,58,0,2550
4011653,76,1,2551
4011655,37,0,2552
4011655,82,0,2553
4011655,23,1,2554
4011655,50,1,2555
4011655,68,1,2556
4011655,75,1,2557
4011657,27,1,2558
4011657,42,1,2559
4011657,82,1,2560
4011657,77,0,2561
4011658,60,0,2562
4011658,11,1,2563
4011659,27,0,2564
4011659,41,1,2565
4011660,25,1,2566
4011660,36,1,2567
4011661,48,1,2568
4011661,87,1,2569
